,sst,day,month,year
5484,285.41885,6,1,1994
5485,285.40158,7,1,1994
5486,285.37976,8,1,1994
5487,285.35434,9,1,1994
5488,285.3273,10,1,1994
5489,285.30048,11,1,1994
5490,285.2772,12,1,1994
5491,285.2606,13,1,1994
5492,285.25153,14,1,1994
5493,285.24747,15,1,1994
5494,285.24442,16,1,1994
5495,285.23938,17,1,1994
5496,285.23193,18,1,1994
5497,285.21677,19,1,1994
5498,285.1992,20,1,1994
5499,285.17987,21,1,1994
5500,285.15344,22,1,1994
5501,285.1222,23,1,1994
5502,285.09216,24,1,1994
5503,285.0668,25,1,1994
5504,285.04846,26,1,1994
5505,285.03186,27,1,1994
5506,285.02057,28,1,1994
5507,285.01306,29,1,1994
5508,285.01074,30,1,1994
5509,285.01108,31,1,1994
5510,285.0147,1,2,1994
5511,285.02014,2,2,1994
5512,285.02118,3,2,1994
5513,285.0165,4,2,1994
5514,285.00775,5,2,1994
5515,284.99954,6,2,1994
5516,284.99966,7,2,1994
5517,285.00125,8,2,1994
5518,285.00156,9,2,1994
5519,285.00076,10,2,1994
5520,284.99878,11,2,1994
5521,284.9971,12,2,1994
5522,284.99524,13,2,1994
5523,284.99225,14,2,1994
5524,284.9881,15,2,1994
5525,284.98184,16,2,1994
5526,284.96976,17,2,1994
5527,284.95743,18,2,1994
5528,284.9446,19,2,1994
5529,284.93552,20,2,1994
5530,284.92987,21,2,1994
5531,284.92804,22,2,1994
5532,284.93036,23,2,1994
5533,284.93558,24,2,1994
5534,284.94485,25,2,1994
5535,284.95532,26,2,1994
5536,284.96603,27,2,1994
5537,284.97336,28,2,1994
5538,284.9734,1,3,1994
5539,284.97406,2,3,1994
5540,284.97623,3,3,1994
5541,284.9825,4,3,1994
5542,284.99173,5,3,1994
5543,285.001,6,3,1994
5544,285.00916,7,3,1994
5545,285.01535,8,3,1994
5546,285.01834,9,3,1994
5547,285.01743,10,3,1994
5548,285.01495,11,3,1994
5549,285.01285,12,3,1994
5550,285.01215,13,3,1994
5551,285.0141,14,3,1994
5552,285.0191,15,3,1994
5553,285.0266,16,3,1994
5554,285.03772,17,3,1994
5555,285.05215,18,3,1994
5556,285.06796,19,3,1994
5557,285.0807,20,3,1994
5558,285.08942,21,3,1994
5559,285.09726,22,3,1994
5560,285.11014,23,3,1994
5561,285.12857,24,3,1994
5562,285.14932,25,3,1994
5563,285.16824,26,3,1994
5564,285.18625,27,3,1994
5565,285.20346,28,3,1994
5566,285.22113,29,3,1994
5567,285.23523,30,3,1994
5568,285.24582,31,3,1994
5569,285.25012,1,4,1994
5570,285.2559,2,4,1994
5571,285.2607,3,4,1994
5572,285.26932,4,4,1994
5573,285.28387,5,4,1994
5574,285.29877,6,4,1994
5575,285.31085,7,4,1994
5576,285.31625,8,4,1994
5577,285.31802,9,4,1994
5578,285.32297,10,4,1994
5579,285.3291,11,4,1994
5580,285.3419,12,4,1994
5581,285.35696,13,4,1994
5582,285.37427,14,4,1994
5583,285.40225,15,4,1994
5584,285.42932,16,4,1994
5585,285.45975,17,4,1994
5586,285.49115,18,4,1994
5587,285.51996,19,4,1994
5588,285.54483,20,4,1994
5589,285.56473,21,4,1994
5590,285.58356,22,4,1994
5591,285.60162,23,4,1994
5592,285.61914,24,4,1994
5593,285.63608,25,4,1994
5594,285.6533,26,4,1994
5595,285.66913,27,4,1994
5596,285.68594,28,4,1994
5597,285.70718,29,4,1994
5598,285.73413,30,4,1994
5599,285.77087,1,5,1994
5600,285.79303,2,5,1994
5601,285.80658,3,5,1994
5602,285.81494,4,5,1994
5603,285.82288,5,5,1994
5604,285.83243,6,5,1994
5605,285.84546,7,5,1994
5606,285.86453,8,5,1994
5607,285.89148,9,5,1994
5608,285.9266,10,5,1994
5609,285.9652,11,5,1994
5610,286.0013,12,5,1994
5611,286.03244,13,5,1994
5612,286.05527,14,5,1994
5613,286.07233,15,5,1994
5614,286.08994,16,5,1994
5615,286.10596,17,5,1994
5616,286.12833,18,5,1994
5617,286.1577,19,5,1994
5618,286.192,20,5,1994
5619,286.2299,21,5,1994
5620,286.267,22,5,1994
5621,286.30203,23,5,1994
5622,286.33322,24,5,1994
5623,286.3592,25,5,1994
5624,286.38196,26,5,1994
5625,286.40506,27,5,1994
5626,286.4314,28,5,1994
5627,286.462,29,5,1994
5628,286.49536,30,5,1994
5629,286.53317,31,5,1994
5630,286.6051,1,6,1994
5631,286.63452,2,6,1994
5632,286.65836,3,6,1994
5633,286.67865,4,6,1994
5634,286.70267,5,6,1994
5635,286.7291,6,6,1994
5636,286.7578,7,6,1994
5637,286.79385,8,6,1994
5638,286.83527,9,6,1994
5639,286.8766,10,6,1994
5640,286.91696,11,6,1994
5641,286.9522,12,6,1994
5642,286.98343,13,6,1994
5643,287.0102,14,6,1994
5644,287.03088,15,6,1994
5645,287.05545,16,6,1994
5646,287.08383,17,6,1994
5647,287.116,18,6,1994
5648,287.15198,19,6,1994
5649,287.18878,20,6,1994
5650,287.22696,21,6,1994
5651,287.26413,22,6,1994
5652,287.29828,23,6,1994
5653,287.3309,24,6,1994
5654,287.36194,25,6,1994
5655,287.39374,26,6,1994
5656,287.42267,27,6,1994
5657,287.4526,28,6,1994
5658,287.48502,29,6,1994
5659,287.52014,30,6,1994
5660,287.5803,1,7,1994
5661,287.61496,2,7,1994
5662,287.6481,3,7,1994
5663,287.67883,4,7,1994
5664,287.71347,5,7,1994
5665,287.74734,6,7,1994
5666,287.79315,7,7,1994
5667,287.83884,8,7,1994
5668,287.88498,9,7,1994
5669,287.92798,10,7,1994
5670,287.9664,11,7,1994
5671,288.0028,12,7,1994
5672,288.03412,13,7,1994
5673,288.06067,14,7,1994
5674,288.08337,15,7,1994
5675,288.1119,16,7,1994
5676,288.14072,17,7,1994
5677,288.16986,18,7,1994
5678,288.20193,19,7,1994
5679,288.23898,20,7,1994
5680,288.27777,21,7,1994
5681,288.3189,22,7,1994
5682,288.358,23,7,1994
5683,288.39648,24,7,1994
5684,288.43472,25,7,1994
5685,288.46646,26,7,1994
5686,288.49496,27,7,1994
5687,288.5142,28,7,1994
5688,288.52853,29,7,1994
5689,288.54382,30,7,1994
5690,288.55478,31,7,1994
5691,288.54962,1,8,1994
5692,288.5755,2,8,1994
5693,288.6089,3,8,1994
5694,288.6442,4,8,1994
5695,288.68613,5,8,1994
5696,288.7219,6,8,1994
5697,288.75214,7,8,1994
5698,288.77332,8,8,1994
5699,288.79092,9,8,1994
5700,288.80817,10,8,1994
5701,288.82428,11,8,1994
5702,288.84076,12,8,1994
5703,288.85785,13,8,1994
5704,288.87454,14,8,1994
5705,288.88666,15,8,1994
